video_id	upload_date	title	flagged
zM1crYF93qY	20260309	【零 ～紅い蝶～ REMAKE】体験版プレイ🦋和風ホラーの名作リメイク！【獅白ぼたん/ホロライブ】	
eCrXBVuQYx8	20260308	【応援会場】hololive SUPER EXPO 2026 ＆ hololive 7th fes. DAY2/STAGE2✨SSRB特等席はこちら【獅白ぼたん/ホロライブ 】	1
4FsMJPlUGNg	20260304	【バイオハザード レクイエム ＃03 】生者に恐怖を。屍者に鎮魂（レクイエム）を。ししろんに銃を ――。⚠️ネタバレ注意【獅白ぼたん/ホロライブ】	
itw32TAjXSU	20260301	【バイオハザード レクイエム ＃01 】生者に恐怖を。屍者に鎮魂（レクイエム）を。ししろんに銃を ――。⚠️ネタバレ注意【獅白ぼたん/ホロライブ】	
UKDvy5R3gIM	20260226	【パドルパドルパドる】ぼたころでボート漕ぐ―Paddle Paddle Paddle【戌神ころね・獅白ぼたん/ホロライブ】	
PiANsN8j2Ic	20260225	【Goat Simulator 3】地味にやりこみ要素が豊富なオープンワールドヤギゲー ＃02【獅白ぼたん/ホロライブ】	
4qS2B-bnYuw	20260223	【スト6】#獅白杯オフライン 追加オファー選手のご紹介＆公募枠の選考会🎊【獅白ぼたん/ホロライブ】	
T_fpEzNygzc	20260222	ご当地、激レア盛りだくさん！インスタント麺の世界－家にいながら全国のラーメンを食べる！編🍜【#ししろんの47ラーメンツアー2 / 獅白ぼたん ホロライブ】	
WiKJJHspmFI	20260221	【YAPYAP】破道の九十「黒棺」  #ねぽらぼ【獅白ぼたん/ホロライブ】	
-L_NP4P3muk	20260221	【Goat Simulator 3】気づいたら続編がオープンワールドになってるヤギゲー【獅白ぼたん/ホロライブ】	
sSIvwmMzXQw	20260214	【ホロガード】ディーフェンス！ディーフェンス！－ホロメンの偽物を見破ろう【獅白ぼたん/ホロライブ】	
lM-_hYzdgWg	20260211	【スト6】#ワルキューレ杯 ミラー配信 / with ガチくん【獅白ぼたん/ホロライブ】	
BbbdbBVgGzQ	20260209	【Dead Rising 2】＃03（クリアまで） ゾンビ無双再び！ギャンブルリゾートで3日間を生き残れ！ーデッドライジング2【獅白ぼたん/ホロライブ】	
HB6fI8c650w	20260208	【Dead Rising 2】＃02 ゾンビ無双再び！ギャンブルリゾートで3日間を生き残れ！ーデッドライジング2【獅白ぼたん/ホロライブ】	
D2_UkX9meeo	20260207	【HELLMART】狂気の客が訪れる！密着・スーパーマーケット24時（経営者視点）【獅白ぼたん/ホロライブ】	
q8ow2eICDvM	20260207	【スト6】#獅白杯オフライン に向けてグッズ情報＆追加情報＆出演者情報などのお知らせ！【獅白ぼたん/ホロライブ】	
Lq3Bw5nK1IM	20260205	【スト6】ヴァイパー練習回！ / with あくあ先生【獅白ぼたん/ホロライブ】	
yjUDlvhKi4Q	20260204	【Dead Rising 2】＃01 ゾンビ無双再び！ギャンブルリゾートで3日間を生き残れ！ーデッドライジング2【獅白ぼたん/ホロライブ】	
G2vsmkimemc	20260203	【Hytale】マイクラで言うダイヤ探し！上位鉱石「アダマンタイン」を探しに行く！【獅白ぼたん/ホロライブ】	
d96RM9iv_Xs	20260201	【 重大告知 】でっけぇオフイベ情報解禁【獅白ぼたん/ホロライブ】	
