video_id	upload_date	title	flagged
DWOmx8DOj9E	20260408	【 Poppy Playtime 5 】こわい・・・でもストーリーは気になるのでやります・・・【鷹嶺ルイ/ホロライブ】	
UxI0_2vhXX0	20260405	【 大阪杯 】強豪揃いの大阪杯…‼的中したいぜ！！！！！！！【鷹嶺ルイ/ホロライブ】	
2imxRCoWkkc	20260405	【 ドラゴンボールZ KAKAROT 】完全初見！魔人ブウ編続き！！！！！！【鷹嶺ルイ/ホロライブ】※ネタバレあり	
bWOL9Y11f0E	20260404	【 ドラゴンボールZ KAKAROT 】完全初見！魔人ブウ編突入・・・！？【鷹嶺ルイ/ホロライブ】※ネタバレあり	
SV_9kQq432E	20260401	【 百鬼あやめ限定凸待ち 】あやめちゃんはノーアポでも凸にきてくれるのか⁉【鷹嶺ルイ/ホロライブ】	
xwnLSGfNIAE	20260329	【 高松宮記念 】久々のG1！！！今日も的中できるのか・・・⁉【鷹嶺ルイ/ホロライブ】	1
O5x3wdrtfi0	20260329	【 ドラゴンボールZ KAKAROT 】完全初見！ドラゴンボールの願い：早起きできますように【鷹嶺ルイ/ホロライブ】※ネタバレあり	
6K_1TlYAfnk	20260328	【 ドバイWC 】フォーエバーヤングと坂井さんを応援するぞ～！【鷹嶺ルイ/ホロライブ】	
3UP2-83yOk4	20260328	【 R.E.P.O. 】おひさしれぽ・・・。こわがらせたいなぁ【鷹嶺ルイ視点/ホロライブ】	
ZqJxJ6wiEsw	20260328	【 ドラゴンボールZ KAKAROT 】完全初見！人造人間たちにどう闘うのか⁉【鷹嶺ルイ/ホロライブ】※ネタバレあり	
4OYH5lVFRNs	20260327	【 定期雑談 】1週間がすぎるのが早い・・・  #もう金ルイ 【鷹嶺ルイ/ホロライブ】	
YIwgfu5_EKo	20260326	【 同時視聴/Watchalong 】『ハリーポッターと死の秘宝Part2』視聴会。未履修おかゆにハリポタを布教！【 #ホロハリポタ布教部 /ホロライブ】	
aV0bXWJ8AsM	20260324	【 #ホロライブランド 】お知らせあり！なにやら例の奴等が公認キャラクターになりたいそうです。【鷹嶺ルイ/ホロライブ】	
c4umeD65HHw	20260322	【 紅の砂漠 】話題の超大作ゲームを早速プレイみてみるぜ！！！！！！【鷹嶺ルイ/ホロライブ】	
xIAjLLOk478	20260322	【 愛知杯＆阪神大賞典 】連続的中記録更新なるか⁉【鷹嶺ルイ/ホロライブ】	
mwhdsn0MX6c	20260322	【 ドラゴンボールZ KAKAROT 】完全初見！早起きするためにオラに元気をわけてくれ！【鷹嶺ルイ/ホロライブ】※ネタバレあり	
COJeon1yfcg	20260321	【 ホロライブ 的中チャレンジバトル 】DAY1チームトップバッター行きます‼ #ホロ的中バトル【鷹嶺ルイ/ホロライブ】	
_Xlqcg1WdMk	20260321	【 ドラゴンボールZ KAKAROT 】完全初見！ベジータを止めなくっちゃ・・・【鷹嶺ルイ/ホロライブ】※ネタバレあり	
NbAW8Fn1qiQ	20260320	【 定期雑談 】久々すぎる。忙しすぎて曜日感覚ないぜ！！！！！  #もう金ルイ 【鷹嶺ルイ/ホロライブ】	
Y4D3_Vu6S3A	20260317	【 ウミガリ 】実家が寿司屋なので魚は得意です。【鷹嶺ルイ/ホロライブ】	
cJusSkPAk4U	20260315	【 金鯱賞＆スプリングS 】連続的中を切らさず今週もいきたい・・・！【鷹嶺ルイ/ホロライブ】	
9yUk1moxVGE	20260315	【 ドラゴンボールZ KAKAROT 】完全初見！ピッコロさん好きすぎて滅！！！！！【鷹嶺ルイ/ホロライブ】※ネタバレあり	
xGg2iAIizIU	20260314	【 ドラゴンボールZ KAKAROT 】完全初見！ドラゴンボールを通らなかった女…遂に名作を知ります。【鷹嶺ルイ/ホロライブ】※ネタバレあり	
UpR2ut0ZHP4	20260312	【 テストプレイをサボりすぎたＲＰＧ 】プレイ時間100時間越え!?のフルボイス超大作RPG【鷹嶺ルイ/ホロライブ】	
klRXLOm8bDQ	20260311	【 ウマ娘 プリティーダービー 】チームアスケラシナリオ第3部を見るぞ！！！【鷹嶺ルイ/ホロライブ】	
EyfhovmyIiU	20260308	【 3日間ありがとう‼ 】EXPO・Fes.振り返り✨【鷹嶺ルイ/ホロライブ】	1
eTeIIYiuFis	20260306	【 STAGE1振り返り 】ただいまあああああああああああ！【鷹嶺ルイ/ホロライブ】	
yLDl6KbM5ts	20260304	【日本事故物件監視協会２(JSP2) 】1回やったんだから1人でも余裕だよね？【鷹嶺ルイ/ホロライブ】	
_SI9PT88MLQ	20260301	【 #カゲマス 】たかマリで超超超重大告知‼ミッション成功で全プレイヤー豪華プレゼントもあり✨【 宝鐘マリン/鷹嶺ルイ/ホロライブ】	
jSgVHgtWyW4	20260301	【 中山記念＆チューリップ賞 】最近の好調を絶やすな！絶対勝つぞ！！！【鷹嶺ルイ/ホロライブ】	1
o65DxcJTXig	20260301	【 METAL GEAR SOLID Δ: SNAKE EATER 】最終回！いよいよヴォルギンとの闘い⁉【鷹嶺ルイ/ホロライブ】	
lktM-gx7AXw	20260228	獅白ぼたんを怖がらせたい Vol.3 ～日本事故物件監視協会２(JSP2) 編～【戌神ころね/獅白ぼたん/鷹嶺ルイ/ホロライブ】	
-42zIcXTT_g	20260228	【 METAL GEAR SOLID Δ: SNAKE EATER 】次の強敵ザ・フューリーとは・・・⁉【鷹嶺ルイ/ホロライブ】	
B7kVfP2fdGs	20260223	【 桃太郎電鉄2 】仲良くわいわい桃鉄しようね…絶対だよ…🍑🚃【ロボ子さん/猫又おかゆ/雪花ラミィ/鷹嶺ルイ/ホロライブ】	
sT9xIe_5cWs	20260222	【 フェブラリーS 】今日はスバルちゃんと一緒に久々G1を勝つぞ！！！！【大空スバル/鷹嶺ルイ/ホロライブ】	
2qL-B-lo8dM	20260218	【 同時視聴/Watchalong 】『ハリーポッターと死の秘宝Part1』視聴会。未履修おかゆにハリポタを布教！【 #ホロハリポタ布教部 /ホロライブ】	
9n84oWv02ZA	20260215	【 共同通信杯＆京都記念 】久々の日本競馬だあああああああああああ✨【鷹嶺ルイ/ホロライブ】	1
NZsFeF1SCU4	20260214	【 サウジカップ 】フォーエバーヤング2連覇なるか⁉【鷹嶺ルイ/ホロライブ】	
J7nMhODMuyc	20260214	【 凸待ち 】本日貰ったチョコ0個なので突発チョコくれ凸待ち開始。目指せチョコGET！【鷹嶺ルイ/ホロライブ】	
gf_skOpqmSc	20260211	【 雑談 】ルイ＆はじめ＆千速でNYに行ってきた！！！【ホロライブ】	
8UHgbewz54Y	20260208	【 METAL GEAR SOLID Δ: SNAKE EATER 】で、味は？【鷹嶺ルイ/ホロライブ】	
BOSVBo7KyII	20260208	【 hololive EN&JP Collabo 】アメリカ帰りなので任せて！！☎GARTIC PHONE☎【鷹嶺ルイ視点/ホロライブ】	
G0CK0_5RzIs	20260207	【 METAL GEAR SOLID Δ: SNAKE EATER 】帰ってきたぞ！果たしてステルスはできるのか⁉【鷹嶺ルイ/ホロライブ】	
Yg3gXu1Ipyc	20260204	【 雑談 】3週間のお休み頂きました✨【鷹嶺ルイ/ホロライブ】	
ByaIrGtp9B4	20260113	【 龍が如く0 】休暇前にサブクエすべて完了させたい！！！：Yakuza 0【鷹嶺ルイ/ホロライブ】※ネタバレあり	
gOqENjAwnxE	20260112	【 シンザン記念 】来たれ！3歳！！次のヒーローはどの馬だ！？！？【鷹嶺ルイ/ホロライブ】	1
98R8pW7Wakc	20260111	【 ウマ娘 プリティーダービー 】チームアスケラシナリオ第2部を見るぞ！！！【鷹嶺ルイ/ホロライブ】	
7111Wo80FM4	20260111	【 対談 】私たち、ぎっくり腰を同時期にやりました。#ぎっくり姉妹【響咲リオナ・鷹嶺ルイ/ホロライブ】	
GWUPFQXHMfs	20260111	【 フェアリーステークス 】3歳牝馬が舞う！どのお馬さんが女王になるのか⁉【鷹嶺ルイ/ホロライブ】	
2R_zCzxG1Cg	20260111	#６【 クロノトリガー 】完全初見！黒の夢攻略と・・・ラスボス・・・⁉【鷹嶺ルイ/ホロライブ】※ネタバレあり	
RWbrXUfr0vs	20260110	【 龍が如く0 】久々に深夜真島さんサブクエ進めます☺：Yakuza 0【鷹嶺ルイ/ホロライブ】※ネタバレあり	
2vQGeeIMlhc	20260110	【 MIMESIS 】初ミメシス…！！！仲間か？AIか？？？【鷹嶺ルイ/ホロライブ】	
kVdgtFWCaIc	20260110	#５【 クロノトリガー 】完全初見！最終ダンジョン!?【鷹嶺ルイ/ホロライブ】※ネタバレあり	
ykFLSAl0lpo	20260109	【 定期雑談 】新年最初の定期雑談！最近のこと色々はなす。  #もう金ルイ 【鷹嶺ルイ/ホロライブ】	
bmJHT_1IaU4	20260108	【 龍が如く0 】久々に深夜サブクエ進めます☺：Yakuza 0【鷹嶺ルイ/ホロライブ】※ネタバレあり	
TcmdUckjKQk	20260106	【 雑談 】2026年初雑談🎍✨目標もたてていく～！！！【鷹嶺ルイ/ホロライブ】	
kKnvb4QBwFY	20260105	【 ラジコン対談 】鷹嶺ルイ＆ラジコンルイで初対談コラボです。【 #ねこたか /ホロライブ】	
cVio1LHFhxg	20260104	【 中山金杯・京都金杯 】今年の競馬も金杯から！！！幸先のよいスタートきるぞ✨【鷹嶺ルイ/ホロライブ】	
k3aGli9_CkU	20260104	#4【 クロノトリガー 】完全初見！え？俺主人公じゃなかった？？？？？【鷹嶺ルイ/ホロライブ】※ネタバレあり	
wQdRomIAnbk	20260103	#3【 クロノトリガー 】完全初見！このゲーム面白すぎて止まらない・・・。【鷹嶺ルイ/ホロライブ】※ネタバレあり	
x-N_H87amDQ	20260102	#2【 クロノトリガー 】完全初見！名作RPG…面白すぎる…！！！【鷹嶺ルイ/ホロライブ】※ネタバレあり	
USXNtu3nxCs	20260101	#1【 クロノトリガー 】完全初見！名作RPGを新年からやらせていただきます！楽しみ☺【鷹嶺ルイ/ホロライブ】※ネタバレあり	
