video_id	upload_date	title	flagged
Q36NN6eZjD8	20260118	＃6【バイオハザード HDリマスター】完全初見で挑む初代バイオの世界【轟はじめ/ReGLOSS】	
QuNss49ekQM	20260114	＃５【バイオハザード HDリマスター】完全初見で挑む初代バイオの世界【轟はじめ/ReGLOSS】	
iA7LhA8vCmk	20260112	＃４【バイオハザード HDリマスター】完全初見で挑む初代バイオの世界【轟はじめ/ReGLOSS】	
kVt9M0xHnNA	20260111	新曲と告知があるホロライブ歌枠です！！【轟はじめ/ReGLOSS】#はじめの日2026	
HSaTA96xLHY	20260106	＃3【バイオハザード HDリマスター】完全初見で挑む初代バイオの世界【轟はじめ/ReGLOSS】	
R4_28HyvOU4	20260104	＃２【バイオハザード HDリマスター】完全初見で挑む初代バイオの世界【轟はじめ/ReGLOSS】	
tVVU5SzTU7o	20260103	＃１【バイオハザード HDリマスター】完全初見で挑む初代バイオの世界【轟はじめ/ReGLOSS】	
CBErWP2c9y8	20260102	【】ゲリラ歌枠！！【轟はじめ/ReGLOSS】	
Qa4PxFEIYp0	20260102	【＃DEV_IS正月リレー】新衣装お披露目！【轟はじめ/ReGLOSS】	1
3j1MSJ4spUg	20260101	【2026】あけましておめでとうございます！【轟はじめ/ReGLOSS】	
